134.500000000000,31.5000000000000,59,184
141.500000000000,33.5000000000000,47,145
138.500000000000,35.5000000000000,51,162
137.500000000000,38.5000000000000,49,171
135.500000000000,38.5000000000000,49,167
132.500000000000,40.5000000000000,51,174
131.500000000000,45.5000000000000,51,168
121.500000000000,51.5000000000000,59,164
107.500000000000,58.5000000000000,72,164
104.500000000000,64.5000000000000,63,73
103.500000000000,66.5000000000000,70,115
101.500000000000,69.5000000000000,62,51
101.500000000000,66.5000000000000,61,62
100.500000000000,66.5000000000000,64,58
97.5000000000000,67.5000000000000,67,68
94.5000000000000,64.5000000000000,69,98
91.5000000000000,62.5000000000000,77,146
90.5000000000000,62.5000000000000,76,121
89.5000000000000,61.5000000000000,74,118
88.5000000000000,61.5000000000000,65,72
88.5000000000000,61.5000000000000,64,36
89.5000000000000,62.5000000000000,57,26
90.5000000000000,62.5000000000000,57,31
91.5000000000000,62.5000000000000,57,32
105.500000000000,90.5000000000000,57,71
90.5000000000000,62.5000000000000,68,61
91.5000000000000,63.5000000000000,70,108
93.5000000000000,64.5000000000000,76,120
94.5000000000000,65.5000000000000,79,125
97.5000000000000,65.5000000000000,78,136
104.500000000000,66.5000000000000,75,136
108.500000000000,64.5000000000000,79,155
114.500000000000,61.5000000000000,75,149
122.500000000000,58.5000000000000,47,152
126.500000000000,43.5000000000000,52,169
128.500000000000,45.5000000000000,50,159
129.500000000000,39.5000000000000,47,99
129.500000000000,35.5000000000000,49,97
131.500000000000,32.5000000000000,48,106
135.500000000000,32.5000000000000,54,181
138.500000000000,33.5000000000000,51,99
140.500000000000,36.5000000000000,55,182
142.500000000000,39.5000000000000,51,177
143.500000000000,42.5000000000000,53,172
146.500000000000,51.5000000000000,59,161
147.500000000000,55.5000000000000,62,152
149.500000000000,56.5000000000000,66,147
150.500000000000,57.5000000000000,68,137
152.500000000000,62.5000000000000,72,139
153.500000000000,63.5000000000000,78,141
157.500000000000,64.5000000000000,75,137
162.500000000000,66.5000000000000,77,85
167.500000000000,64.5000000000000,41,86
168.500000000000,64.5000000000000,65,85
169.500000000000,64.5000000000000,71,137
167.500000000000,65.5000000000000,45,134
169.500000000000,61.5000000000000,71,138
170.500000000000,67.5000000000000,69,141
209.500000000000,66.5000000000000,29,32
170.500000000000,135.500000000000,31,17
206.500000000000,66.5000000000000,31,45
206.500000000000,65.5000000000000,31,45
204.500000000000,66.5000000000000,33,35
173.500000000000,68.5000000000000,61,80
170.500000000000,62.5000000000000,67,92
171.500000000000,64.5000000000000,68,91
166.500000000000,70.5000000000000,74,121
166.500000000000,73.5000000000000,75,105
166.500000000000,114.500000000000,43,60
171.500000000000,65.5000000000000,66,67
167.500000000000,65.5000000000000,70,73
165.500000000000,65.5000000000000,73,142
164.500000000000,63.5000000000000,68,156
162.500000000000,57.5000000000000,60,150
159.500000000000,46.5000000000000,59,173
158.500000000000,41.5000000000000,57,169
156.500000000000,39.5000000000000,58,171
156.500000000000,38.5000000000000,53,184
155.500000000000,36.5000000000000,51,186
145.500000000000,36.5000000000000,61,186
150.500000000000,38.5000000000000,52,183
135.500000000000,38.5000000000000,65,182
142.500000000000,39.5000000000000,57,180
139.500000000000,39.5000000000000,60,172
135.500000000000,42.5000000000000,56,169
133.500000000000,50.5000000000000,57,169
124.500000000000,54.5000000000000,67,164
119.500000000000,55.5000000000000,71,158
115.500000000000,60.5000000000000,52,154
107.500000000000,64.5000000000000,66,89
106.500000000000,64.5000000000000,64,63
105.500000000000,65.5000000000000,66,82
102.500000000000,65.5000000000000,67,72
99.5000000000000,64.5000000000000,71,86
96.5000000000000,63.5000000000000,67,75
95.5000000000000,63.5000000000000,65,74
94.5000000000000,63.5000000000000,65,63
93.5000000000000,63.5000000000000,63,62
93.5000000000000,62.5000000000000,62,37
94.5000000000000,64.5000000000000,40,31
94.5000000000000,62.5000000000000,60,55
94.5000000000000,63.5000000000000,59,50
94.5000000000000,64.5000000000000,60,46
94.5000000000000,64.5000000000000,41,40
95.5000000000000,65.5000000000000,62,46
97.5000000000000,64.5000000000000,62,64
99.5000000000000,65.5000000000000,62,70
114.500000000000,64.5000000000000,49,58
116.500000000000,58.5000000000000,51,87
121.500000000000,55.5000000000000,49,85
125.500000000000,53.5000000000000,68,145
128.500000000000,54.5000000000000,67,149
129.500000000000,55.5000000000000,68,146
130.500000000000,50.5000000000000,54,151
130.500000000000,49.5000000000000,54,165
130.500000000000,49.5000000000000,59,178
132.500000000000,51.5000000000000,57,83
134.500000000000,54.5000000000000,57,74
137.500000000000,54.5000000000000,66,159
138.500000000000,55.5000000000000,67,158
138.500000000000,56.5000000000000,59,114
138.500000000000,56.5000000000000,65,152
139.500000000000,71.5000000000000,66,140
140.500000000000,70.5000000000000,67,141
141.500000000000,71.5000000000000,60,140
143.500000000000,74.5000000000000,65,135
161.500000000000,113.500000000000,49,84
149.500000000000,92.5000000000000,62,97
150.500000000000,106.500000000000,59,94
148.500000000000,104.500000000000,65,97
152.500000000000,98.5000000000000,65,101
146.500000000000,79.5000000000000,75,118
147.500000000000,74.5000000000000,79,122
143.500000000000,71.5000000000000,89,126
137.500000000000,68.5000000000000,100,133
131.500000000000,65.5000000000000,110,82
127.500000000000,62.5000000000000,66,72
126.500000000000,59.5000000000000,76,98
125.500000000000,58.5000000000000,68,69
126.500000000000,56.5000000000000,65,67
127.500000000000,57.5000000000000,66,61
131.500000000000,56.5000000000000,63,60
135.500000000000,52.5000000000000,61,77
175.500000000000,132.500000000000,32,69
165.500000000000,133.500000000000,43,66
